label,text,conversation
Albacore,You wanna warn people about my firecrackers? Hehehe~ By all means go ahead~ But how exactly are you gonna explain knowing that I had 'em hidden under my dress~? You get where I'm going with this don'tcha? Hehehe~,174
Albacore,Which do you like more: this dress or my ordinary getup? Why do I even ask? Hehehe~ C'mon don't be shy and answer the question~,175
Albacore,You're gonna dig up location info under the guise of dancing with someone? Hey pretty good idea! Huh? You just wanna dance? With me?,175
Albacore,I wonder how people would look at you if I set off a firecracker right now Wanna find out? Heheheh~,176
Albacore,L-listen I'm really grateful that you hang out and let me mess around with you! I've got something important to say Come here so I can whisper C'mon a little closer *smooch* Hah got 'em! Expect much more teasing to come~,176
Albacore,Surpriiiise! I was in the box all along! Did I really freak you out that much? Heehee~ Here have this voucher as an apology. Come see me later to use it~,177
Albacore,C'meown in! What can I get mew? The meows and mews are part of the theme mew see!,177
Albacore,Maybe I'll get Archerfish to hop in a box too. We can handle the wait but can you handle that many surprises~? Hehehe~,178
Albacore,I don't prank people while I'm on duty~ That is unless they're someone I like~,178
Albacore,The reason I'm just lounging around right meow is 'cause I've already taken everyone's orders~,179
Albacore,For every prank you fall for you get a minute of one-on-one chat time with me! Pretty sweet deal am I right?,179
Albacore,I wonder what'd happen if you touched other girls like you touch me Wanna find out? Heheheh~,180
Albacore,You like me so much you'll skip work just to see me? Heehee~ Golly look how these missions are piling up~,180
Albacore,Meow nice to see you! Teehee~ Popping outta the box never fails to get a reaction from you~,181
Albacore,The commission team is back? The next time you visit me bring some friends along!,181
Albacore,By the way! I've got a secret discount menu. If you wanna know the code phrase for it come closer so I can whisper it to you. Closeeer Mwah! That was all a lie! Thanks for being so easy to trick~,182
Albion,Light carrier Albion at your service. I await your orders.,182
Albion,You want to know about my appearance? Unlike Elder Centaur my name is not based on a mythological creature. If I had to say the land where those with my appearance lived in the ancient times when legends roamed the world Oh am I talking your head off?,183
Albion,If you require a change of pace I would like to suggest taking a stroll through the forest with Elder Centaur. I would especially recommend the forest by the hills as the wind there feels particularly nice. Hehehe.,183
Albion,The ships of my class use a variety of arms in battle so I don't think trying to copy their fighting style will be of much use to me. Instead I can learn from their battle-readiness.,184
Albion,Grey Ghost? I'm not sure I can shoulder the burden of sharing a nickname with Elder Enterprise I-if you're fine with it I do suppose you can call me that if you wish,184
Albion,U-um go ahead So long as you don't touch the rigging of my bow,185
Albion,H-how embarrassing Ugh,185
Albion,Let us work towards the completion of your missions. It is by following your example that we shipgirls reach new heights.,186
Albion,The rewards for your completed missions are here. Should I check the address to confirm whether they've arrived at the right place?,186
Albion,There seems to be some new mail Would you like to take a look?,187
Albion,The whispers of the wind tell me that the girls have returned from their commissions. Let me know when you're ready to meet with them.,187
Albion,With courage and loyalty we shall prevail!,188
Albion,The unblemished Albion thus claims this victory!,188
Albion,How did I manage to be so clumsy,189
Albion,Please watch what I can do my dear Elders!,189
Albion,I've got to dig my heels in I don't want to be a burden to my Elders!,190
Albion,Was there something amiss with the way I conducted myself?,190
Albion,As a Childe of the fleet I can only hope to learn from the examples my Elders set in battle as well as from how you manage the fleet. There is much for me to learn in terms of techniques mental attitude as well as everyday customs.,191
Albion,Hmm Perhaps I need a new way of addressing my Elders of the destroyer class And then there are the blueprint ships as well But they're still my Elders What should I do?,191
Albion,A Promise Ring? Um I don't recall ever asking for one though You're giving it to me because you love me? O-oh! Yes I see! I apologise for being so thick-skulled that I didn't have an inkling of your feelings for me. Ehehe thank you very much. ♥,192
Albion,While Elder Centaur tends to take after our other Elders and follow what they do I prefer to learn from them instead. Indeed I prefer using my brain just as you do.,192
Albion,If I could instruct the others in my unique fighting style we could perhaps implement new tactics in battle. It's certainly not because I want to be called an Elder myself or anything. Heehee.,193
Albion,Elder Enterprise really can do just about anything Though if there's any area I can exceed her in it's probably cooking housework or making my way through the forests like Centaur Um huh?,193
Albion,Phew It really does take lots of consistent effort to live up to my Elders' expectations. Nevertheless the unblemished Albion thusly claims this victory!,194
Albion,I-I apologise for making a fool of myself If it's alright with you can I tag along with you for a bit longer? I'm sure if I try hard enough I'll be able to step on you more satisfactorily But don't worry I'm just playing a role.,194
Albion,Shall I become a faerie a vampire or even a succubus? Hmm I wonder which of these do I see myself being?,195
Albion,Elder Vampire has taken me under her tutelage but it's quite difficult to walk in this outfit Oh I'd be just fine with you by my side though.,195
Albion,It feels quite awkward having to give you orders You know what? You should be the one ordering me around after all. Just say the word and it shall be done.,196
Albion,This outfit is a bit too tight around certain places Ugh,196
Albion,So this is what you're like when you've been seduced I'll have to keep this in mind Whew *blushes*,197
Albion,Impeccable results. Oh I suppose I should have a more condescending attitude towards you? Umm I suppose those were passable results?,197
Albion,A victory as unblemished as Oh I wonder if I can still say that in these black clothes I-in any case a victory is a victory!,198
Alfredo_Oriani,If you wanna know others' secrets you gotta give me something of equal value. Don't worry 'bout getting duped – I deal fair and square!,198
Alfredo_Oriani,Wherever you'll find scoops you'll find me! Heehee~,199
Alfredo_Oriani,You feel like you're being watched? Weeell I'll bet that's just your fatigue speaking! Yup hundo percent sure of it!,199
Alfredo_Oriani,So you wanna become a mature big sister do ya GB? Heh I've got heaps of pics of girls like that. Although I guess photos won't really help you achieve that goal.,200
Alfredo_Oriani,My camera's inner workings are top secret! No peeking!,200
Alfredo_Oriani,Whuah! Dammit I didn't have time to snap an incriminating pic!,201
Alfredo_Oriani,What's this? You trying to score points with me?,201
Alfredo_Oriani,New missions? If we're talking quick errands I can do 'em!,202
Alfredo_Oriani,A confidential letter It'd make for a juicy story but top-secret stuff has to stay that way!,202
Alfredo_Oriani,Cheese! Welcome back! I snapped a photo of you and the fleet looking badass out there! It's gonna blow up in the news! In a good way! Heehee!,203
Alfredo_Oriani,The commission team is back! I'm gonna go snap some group photos!,203
Alfredo_Oriani,Nice! Lens aligned picture perfect!,204
Alfredo_Oriani,We're live so remember to look photogenic!,204
Alfredo_Oriani,First question: how does it feel to be the– Wait what? I'M the MVP?!,205
Alfredo_Oriani,I-I guess I'll hide this blunder at the back of the newspaper,205
Alfredo_Oriani,Smile for the camera!,206
Alfredo_Oriani,D-don't lash out at me just 'cause I'm a journalist!,206
Alfredo_Oriani,I-I-I'm so sorry! I'll stop with my journalism if it offends you! Just please show mercy!,207
Alfredo_Oriani,Just between you and me info about you is currently worth this much! Heheheh! Interested? Then lemme interview you some more~,207
Alfredo_Oriani,Hm? You like me? Ahahahah! I'm nobody special I'm just a smalltime journalist who loves gossip~ Forget about me – who else do you fancy? That's valuable information!,208
Alfredo_Oriani,You curious about another girl? I could look into her if you wa– Wait a sec! You better not be thinking about cheating on me!,208
Alfredo_Oriani,Huh. Turns out I've snapped a bunch of photos of you hard at work I'll make a solo exhibition out of these at some point! Huh? That's a no-go? Why?,209
Alfredo_Oriani,I forget I'm the name ship of my class all the time! Guess it's 'cause I'm kinda childish compared to the oldest sisters from other classes plus I'm a shortie Still you married me so that's gotta mean I have SOME unique charm!,209
Alfredo_Oriani,There's yesterday's combat report here's some random outdoors photos I took and this Ummm! Forget you saw that!,210
Alfredo_Oriani,H-hold your horses! I need to mentally prepare first!,210
Alfredo_Oriani,You know how to make a girl happy~ Heehee~,211
Alfredo_Oriani,Tadah! Heehee what'd ya think of my dance? I got advice from my Sardegnian friends on how to blend in with the crowd while gathering scoops! Although I may have gone a bit overkill with it,211
Alfredo_Oriani,GB! I snapped a bunch of photos of ladies being ladies! Here! Feel free to reference it~,212
Alfredo_Oriani,Aha! So I move my feet like Hang on why am I here learning dance moves from you?!,212
