That loud bang? Tee hee~ You were gone for so long I was getting bored so I let a shot loose~	It's so much fun to fire my gun~!
A new letter? It might be a personal invitation for you! Let's find out!	This is Alfredo reporting live on– Hey the battlefield's no place to fret over dresses!
We're on great terms after all. I would've been fine waiting a bit longer.	When it comes to history relying on second-hand accounts is not enough to sift fact from fiction. You must conduct your own research.
Even if I don't have any honors or decorations my strength can speak for itself.	Gold? Oh were you interested in that story? Hehehe. At that time the Iris were
My hobby is touring cat cafés but this port doesn't Oh that's right. Even at this port there are plenty of adorable creatures Yes how lovely!	The Royal Navy are now allies who fight together with us. Furthermore even yesterday's enemies are today's allies. What an interesting life this has been Hehehe.
Oh my did you want to slack off for a bit? Hehe I won't tell anyone else so take some time off okay?	Are you trying to see if I have a fever?
We've just received a new directive from the higher-ups. Oh? It seems that you're just as busy as always As much as I'd like to do some of this work in your stead I suppose I wouldn't be able to?	Have you finished the mission? Good work. Please leave the report to me and go get some rest.
The girls from the commission team have come back. I wonder if I can guess which girl's carrying the most important goods?	Shattering the confines of the treaty is rather pleasurable. Hehehe~
It'd be nice if the battle goes the way we want it to.	If only you realized the situation you were in a little sooner you might've been able to avoid this outcome but what can you do at this point?
It's too late to run~	I'm telling you the constraints of the treaty are still too suffocatingly restrictive
You know I actually really really like cute things. Those trinkets those squishy furballs making sweets Hehe don't you think it's nice for an adult to enjoy cute things?	Thank you. Henceforth I vow to dedicate my whole heart and body to you. Together let us enjoy - slowly and surely - just how sweet our future will be. My partner my beloved
Happy Valentine's Day. What did you think about the store we went to last time? Just so you know on that day I secretly bought some Valentine's chocolates to give to you. Let's go on a date to another store next time okay? Hehehe.	Welcome back dear. What will you start working on first?
Whether it's during work or in your daily life it's no good to be too strict on yourself. Make sure you rest properly when you have the time alright?	Hmm~ How is this one thiiiis cute That's right. I'll have to show this to Miss Richelieu next time. Hehehe~.
There's no reason to be so impatient right? Hehehe	My my do you want to be pampered like a child today?
Dear you've got some new mail. I wonder if I should try my hand at writing some love letters myself. Hehehe.	You look really tired Darling you shouldn't push yourself too hard. Please leave this to me and go lie down for a bit.
Oh no I lost I'm sorry for letting you down	Love how are the plans for our next date looking? Oh I know that the destination's basically decided upon. More than that I was thinking things like where we'll eat dinner or where we'll stay. We have to plan out everything carefully so we can enjoy the date that much more!
Oh my hehe Are you enjoying the warmth of the sunlight here? I'm glad that you're finding some time to relax here but wouldn't you rather come play with everyone else?	Even if you've already applied some sunscreen you still need to take care to not get sunburns.
Here a sun cap. If you want to play out on the beach please make the proper preparations against the sun's rays first.	A beach volleyball match between the Vichya and Royal Navy Sounds fun. How about watching it together?
Writing words on the beach and waiting for the waves to wash them away Hehe seems like it'd be fun~ What shall we write?	You want some coconut juice? Alright wait there for now. I'll bring some over.
You're still in dreamland huh? Hm *blows* Oh hey! So you are awake!	Okay hear me out! Why don't we spruce up the office with some stickers? These here would look great on the walls and your desk!
Man it's crazy how much Fletcher cares for her sisters. Who me? I uhh prefer a hands-off approach with my sisters!	What's that? You cuddle with me? Go on try it!
Hahaahh! Too slippery for you! Can't catch me!	Hmm?
Beep boop this is an automated deadpan mission reminder. Uncompleted missions detected. Do your job. Beep boop.	Mission completed! Wait a sec this thing says I had zero involvement in it!
New mail's come in! Gonna read it later? Gotcha I'll put a sticker on it then.	Whoa! Hel-looo! The couch is all yours if you want it.
Commission completezo! Check it out I categorized the rewards with some stickers!	Sweet! Burst of energy like this make me wanna do stretches!
Let's do this thing!	Easy-breezy! That's another star on my record!
Oh crap I really whiffed this one Thank god for that near miss back there Umm I'll do better next time.	Welp time to go ham!
Owch! I'm not outta the game yet though!	Okay okay calm yourself and I'll indulge you with a nice heartwarming hug.
I've finished all my combat drills so I'm gonna use my break time to run down to the store! Oh before I forget here's a special sticker for you! It's all good if you wanna trade it with someone later.	So you doing anything special on your next day off? No? Perfect! Then mark that date your calendar. I'll bring the vidya and we can game all day!
Hwuh?! Wait did I fall asleep? *yawn* I might just call in sick today. Too lazy.	You could go for some cuddling? Don't mind if I do! We're gonna cuddle 'till dawn breaks!
A new mission? I could help if you want. I'll get it done in a jiffy!	Beep boop this is an automated deadpan mission reminder. Mission rewards detected. Go claim them. Beep boop.
